% X-coord, Y-coord, Polarization, wavelength, type, deviceID, params 
2460, -2491, TE, 1550, device, ring, r39.5, w0.5, g0.129, b50
1950, -2151, TE, 1550, device, ring, r49.7, w0.5, g0.108, b50
2120, -2491, TE, 1550, device, ring, r46.8, w0.5, g0.165, b50
1950, -2491, TE, 1550, device, ring, r7.3, w0.5, g0.122, b50
2290, -2151, TE, 1550, device, ring, r45.7, w0.5, g0.177, b50
2290, -2321, TE, 1550, device, ring, r5.4, w0.5, g0.161, b50
2120, -2321, TE, 1550, device, ring, r17.0, w0.5, g0.161, b50
2460, -2321, TE, 1550, device, ring, r35.0, w0.5, g0.153, b50
1950, -1981, TE, 1550, device, ring, r7.1, w0.5, g0.105, b50
2630, -2661, TE, 1550, device, ring, r10.4, w0.5, g0.137, b50
2630, -2321, TE, 1550, device, ring, r12.9, w0.5, g0.123, b50
2290, -1981, TE, 1550, device, ring, r5.9, w0.5, g0.144, b50
2630, -2491, TE, 1550, device, ring, r5.3, w0.5, g0.168, b50
1950, -2661, TE, 1550, device, ring, r33.7, w0.5, g0.112, b50
2290, -2491, TE, 1550, device, ring, r11.6, w0.5, g0.161, b50
2800, -1981, TE, 1550, device, ring, r7.1, w0.5, g0.161, b50
3140, -2661, TE, 1550, device, ring, r22.9, w0.5, g0.132, b50
3310, -1981, TE, 1550, device, ring, r21.0, w0.5, g0.156, b50
2800, -2151, TE, 1550, device, ring, r40.6, w0.5, g0.154, b50
3310, -2491, TE, 1550, device, ring, r8.8, w0.5, g0.126, b50
3140, -2321, TE, 1550, device, ring, r8.4, w0.5, g0.107, b50
2800, -2661, TE, 1550, device, ring, r9.8, w0.5, g0.102, b50
2800, -2321, TE, 1550, device, ring, r44.9, w0.5, g0.163, b50
3140, -1981, TE, 1550, device, ring, r41.7, w0.5, g0.112, b50
2970, -2661, TE, 1550, device, ring, r47.6, w0.5, g0.153, b50
3310, -2151, TE, 1550, device, ring, r12.7, w0.5, g0.172, b50
3140, -2491, TE, 1550, device, ring, r19.5, w0.5, g0.152, b50
3480, -1981, TE, 1550, device, ring, r34.7, w0.5, g0.179, b50
2970, -2321, TE, 1550, device, ring, r5.8, w0.5, g0.148, b50
3140, -2151, TE, 1550, device, ring, r30.9, w0.5, g0.165, b50
3310, -2661, TE, 1550, device, ring, r20.5, w0.5, g0.174, b50
2970, -1981, TE, 1550, device, ring, r46.9, w0.5, g0.145, b50
2970, -2491, TE, 1550, device, ring, r10.8, w0.5, g0.179, b50
3310, -2321, TE, 1550, device, ring, r26.0, w0.5, g0.132, b50
3480, -2491, TE, 1550, device, ring, r11.8, w0.5, g0.106, b50
3480, -2151, TE, 1550, device, ring, r11.5, w0.5, g0.149, b50
3480, -2661, TE, 1550, device, ring, r30.8, w0.5, g0.141, b50
2970, -2151, TE, 1550, device, ring, r28.2, w0.5, g0.124, b50
3480, -2321, TE, 1550, device, ring, r19.5, w0.5, g0.156, b50
2800, -2491, TE, 1550, device, ring, r8.7, w0.5, g0.13, b50
1950, -2831, TE, 1550, device, ring, r18.8, w0.5, g0.101, b50
2290, -3341, TE, 1550, device, ring, r25.4, w0.5, g0.113, b50
2800, -3171, TE, 1550, device, ring, r28.4, w0.5, g0.17, b50
3480, -4021, TE, 1550, device, ring, r15.4, w0.5, g0.143, b50
2970, -3681, TE, 1550, device, ring, r12.9, w0.5, g0.155, b50
2970, -4021, TE, 1550, device, ring, r42.9, w0.5, g0.139, b50
2630, -2831, TE, 1550, device, ring, r8.0, w0.5, g0.117, b50
2970, -3511, TE, 1550, device, ring, r37.1, w0.5, g0.153, b50
3480, -4191, TE, 1550, device, ring, r5.8, w0.5, g0.165, b50
2460, -4361, TE, 1550, device, ring, r37.7, w0.5, g0.176, b50
2800, -2831, TE, 1550, device, ring, r46.3, w0.5, g0.126, b50
3140, -3001, TE, 1550, device, ring, r17.0, w0.5, g0.13, b50
3140, -4361, TE, 1550, device, ring, r28.1, w0.5, g0.146, b50
2290, -4361, TE, 1550, device, ring, r36.5, w0.5, g0.145, b50
2290, -4021, TE, 1550, device, ring, r31.1, w0.5, g0.124, b50
2290, -3851, TE, 1550, device, ring, r18.6, w0.5, g0.178, b50
2120, -3171, TE, 1550, device, ring, r32.9, w0.5, g0.144, b50
2630, -3681, TE, 1550, device, ring, r26.7, w0.5, g0.139, b50
2800, -3001, TE, 1550, device, ring, r19.5, w0.5, g0.112, b50
3310, -4191, TE, 1550, device, ring, r6.3, w0.5, g0.155, b50
3480, -3171, TE, 1550, device, ring, r32.7, w0.5, g0.121, b50
3140, -3171, TE, 1550, device, ring, r16.6, w0.5, g0.11, b50
3310, -4361, TE, 1550, device, ring, r6.9, w0.5, g0.113, b50
3310, -3511, TE, 1550, device, ring, r6.6, w0.5, g0.126, b50
2630, -4361, TE, 1550, device, ring, r21.6, w0.5, g0.164, b50
2970, -3001, TE, 1550, device, ring, r11.7, w0.5, g0.18, b50
3480, -3681, TE, 1550, device, ring, r37.4, w0.5, g0.106, b50
2970, -3851, TE, 1550, device, ring, r20.6, w0.5, g0.134, b50
2970, -3341, TE, 1550, device, ring, r8.0, w0.5, g0.155, b50
3480, -3001, TE, 1550, device, ring, r8.0, w0.5, g0.155, b50
2120, -2831, TE, 1550, device, ring, r21.7, w0.5, g0.119, b50
1950, -3511, TE, 1550, device, ring, r34.1, w0.5, g0.133, b50
2120, -3001, TE, 1550, device, ring, r23.0, w0.5, g0.122, b50
2460, -3511, TE, 1550, device, ring, r10.7, w0.5, g0.162, b50
3480, -4361, TE, 1550, device, ring, r43.3, w0.5, g0.127, b50
2970, -3171, TE, 1550, device, ring, r31.9, w0.5, g0.165, b50
2290, -3171, TE, 1550, device, ring, r13.9, w0.5, g0.146, b50
2800, -3511, TE, 1550, device, ring, r38.3, w0.5, g0.131, b50
3480, -3511, TE, 1550, device, ring, r49.7, w0.5, g0.145, b50
2460, -4191, TE, 1550, device, ring, r13.6, w0.5, g0.173, b50
2460, -3681, TE, 1550, device, ring, r48.6, w0.5, g0.151, b50
1950, -4361, TE, 1550, device, ring, r39.4, w0.5, g0.116, b50
2460, -3341, TE, 1550, device, ring, r49.9, w0.5, g0.138, b50
2800, -4021, TE, 1550, device, ring, r21.5, w0.5, g0.148, b50
1950, -4191, TE, 1550, device, ring, r34.8, w0.5, g0.137, b50
2970, -4361, TE, 1550, device, ring, r19.0, w0.5, g0.15, b50
3140, -2831, TE, 1550, device, ring, r46.8, w0.5, g0.104, b50
2120, -4361, TE, 1550, device, ring, r36.7, w0.5, g0.137, b50
2800, -4191, TE, 1550, device, ring, r23.3, w0.5, g0.131, b50
3140, -4021, TE, 1550, device, ring, r30.1, w0.5, g0.147, b50
2120, -4191, TE, 1550, device, ring, r22.9, w0.5, g0.137, b50
2630, -4021, TE, 1550, device, ring, r43.9, w0.5, g0.123, b50
1950, -3681, TE, 1550, device, ring, r34.4, w0.5, g0.108, b50
2630, -4191, TE, 1550, device, ring, r39.5, w0.5, g0.148, b50
2800, -4361, TE, 1550, device, ring, r22.5, w0.5, g0.115, b50
2800, -3851, TE, 1550, device, ring, r34.5, w0.5, g0.164, b50
3310, -3681, TE, 1550, device, ring, r17.9, w0.5, g0.177, b50
2630, -3511, TE, 1550, device, ring, r37.0, w0.5, g0.11, b50
2290, -2831, TE, 1550, device, ring, r28.8, w0.5, g0.153, b50
2120, -3341, TE, 1550, device, ring, r30.4, w0.5, g0.123, b50
1950, -3851, TE, 1550, device, ring, r49.5, w0.5, g0.134, b50
3310, -4021, TE, 1550, device, ring, r27.8, w0.5, g0.144, b50
3310, -3001, TE, 1550, device, ring, r47.7, w0.5, g0.104, b50
2290, -3001, TE, 1550, device, ring, r16.8, w0.5, g0.139, b50
1950, -3341, TE, 1550, device, ring, r44.4, w0.5, g0.164, b50
3140, -3511, TE, 1550, device, ring, r44.0, w0.5, g0.122, b50
2630, -3001, TE, 1550, device, ring, r49.9, w0.5, g0.115, b50
3480, -2831, TE, 1550, device, ring, r14.0, w0.5, g0.124, b50
1950, -4021, TE, 1550, device, ring, r7.0, w0.5, g0.113, b50
2630, -3851, TE, 1550, device, ring, r7.0, w0.5, g0.125, b50
2290, -3511, TE, 1550, device, ring, r8.0, w0.5, g0.122, b50
2630, -3341, TE, 1550, device, ring, r46.8, w0.5, g0.113, b50
2630, -3171, TE, 1550, device, ring, r27.8, w0.5, g0.156, b50
3310, -3851, TE, 1550, device, ring, r6.5, w0.5, g0.164, b50
3480, -3851, TE, 1550, device, ring, r13.1, w0.5, g0.147, b50
2460, -3171, TE, 1550, device, ring, r24.0, w0.5, g0.105, b50
2800, -3681, TE, 1550, device, ring, r44.8, w0.5, g0.146, b50
2970, -4191, TE, 1550, device, ring, r5.2, w0.5, g0.158, b50
3140, -3681, TE, 1550, device, ring, r13.8, w0.5, g0.121, b50
2120, -3681, TE, 1550, device, ring, r38.0, w0.5, g0.128, b50
3310, -2831, TE, 1550, device, ring, r20.0, w0.5, g0.149, b50
2120, -3511, TE, 1550, device, ring, r47.7, w0.5, g0.12, b50
3140, -4191, TE, 1550, device, ring, r47.0, w0.5, g0.141, b50
2120, -3851, TE, 1550, device, ring, r29.0, w0.5, g0.178, b50
2290, -4191, TE, 1550, device, ring, r35.0, w0.5, g0.105, b50
2970, -2831, TE, 1550, device, ring, r12.1, w0.5, g0.177, b50
1950, -3171, TE, 1550, device, ring, r43.0, w0.5, g0.149, b50
2460, -2831, TE, 1550, device, ring, r10.3, w0.5, g0.142, b50
3480, -3341, TE, 1550, device, ring, r20.3, w0.5, g0.143, b50
3140, -3341, TE, 1550, device, ring, r20.2, w0.5, g0.17, b50
1950, -3001, TE, 1550, device, ring, r6.1, w0.5, g0.137, b50
2460, -4021, TE, 1550, device, ring, r18.7, w0.5, g0.177, b50
3140, -3851, TE, 1550, device, ring, r40.3, w0.5, g0.156, b50
2120, -4021, TE, 1550, device, ring, r45.4, w0.5, g0.11, b50
2460, -3001, TE, 1550, device, ring, r17.2, w0.5, g0.11, b50
2460, -3851, TE, 1550, device, ring, r33.3, w0.5, g0.149, b50
2800, -3341, TE, 1550, device, ring, r33.5, w0.5, g0.162, b50
3310, -3341, TE, 1550, device, ring, r21.2, w0.5, g0.18, b50
3310, -3171, TE, 1550, device, ring, r48.4, w0.5, g0.155, b50
2290, -3681, TE, 1550, device, ring, r18.0, w0.5, g0.111, b50
4330, -3851, TE, 1550, device, ring, r10.9, w0.5, g0.12, b50
4160, -4361, TE, 1550, device, ring, r31.3, w0.5, g0.143, b50
3990, -3851, TE, 1550, device, ring, r22.6, w0.5, g0.14, b50
4500, -3851, TE, 1550, device, ring, r28.0, w0.5, g0.131, b50
4670, -4191, TE, 1550, device, ring, r23.6, w0.5, g0.144, b50
4670, -3851, TE, 1550, device, ring, r11.7, w0.5, g0.15, b50
5180, -3681, TE, 1550, device, ring, r22.9, w0.5, g0.173, b50
4330, -3171, TE, 1550, device, ring, r42.6, w0.5, g0.135, b50
4330, -3681, TE, 1550, device, ring, r46.1, w0.5, g0.156, b50
3650, -3341, TE, 1550, device, ring, r41.4, w0.5, g0.177, b50
3990, -3001, TE, 1550, device, ring, r26.8, w0.5, g0.104, b50
4670, -3511, TE, 1550, device, ring, r20.7, w0.5, g0.161, b50
4840, -3171, TE, 1550, device, ring, r49.4, w0.5, g0.133, b50
4840, -3001, TE, 1550, device, ring, r34.6, w0.5, g0.107, b50
4160, -3851, TE, 1550, device, ring, r8.8, w0.5, g0.135, b50
5180, -3001, TE, 1550, device, ring, r17.0, w0.5, g0.115, b50
4330, -4191, TE, 1550, device, ring, r38.2, w0.5, g0.122, b50
3820, -4191, TE, 1550, device, ring, r28.9, w0.5, g0.104, b50
4670, -3681, TE, 1550, device, ring, r9.9, w0.5, g0.17, b50
4330, -4021, TE, 1550, device, ring, r21.8, w0.5, g0.113, b50
5010, -3681, TE, 1550, device, ring, r21.5, w0.5, g0.104, b50
4840, -3681, TE, 1550, device, ring, r12.6, w0.5, g0.101, b50
5010, -2831, TE, 1550, device, ring, r39.0, w0.5, g0.164, b50
4500, -4021, TE, 1550, device, ring, r25.2, w0.5, g0.11, b50
5180, -4361, TE, 1550, device, ring, r6.2, w0.5, g0.102, b50
4840, -4361, TE, 1550, device, ring, r47.5, w0.5, g0.153, b50
3650, -4191, TE, 1550, device, ring, r36.6, w0.5, g0.124, b50
5180, -3851, TE, 1550, device, ring, r37.6, w0.5, g0.124, b50
5180, -3341, TE, 1550, device, ring, r35.9, w0.5, g0.176, b50
3650, -3171, TE, 1550, device, ring, r16.5, w0.5, g0.143, b50
5010, -4021, TE, 1550, device, ring, r43.3, w0.5, g0.159, b50
3820, -3341, TE, 1550, device, ring, r19.7, w0.5, g0.172, b50
3650, -4021, TE, 1550, device, ring, r47.4, w0.5, g0.154, b50
3650, -4361, TE, 1550, device, ring, r38.2, w0.5, g0.152, b50
3990, -3681, TE, 1550, device, ring, r46.0, w0.5, g0.118, b50
3820, -3171, TE, 1550, device, ring, r17.5, w0.5, g0.166, b50
4160, -3001, TE, 1550, device, ring, r16.5, w0.5, g0.149, b50
3650, -3681, TE, 1550, device, ring, r28.5, w0.5, g0.149, b50
5010, -4191, TE, 1550, device, ring, r46.9, w0.5, g0.177, b50
4670, -4361, TE, 1550, device, ring, r25.8, w0.5, g0.137, b50
4160, -2831, TE, 1550, device, ring, r6.7, w0.5, g0.119, b50
4670, -4021, TE, 1550, device, ring, r33.0, w0.5, g0.104, b50
4160, -3171, TE, 1550, device, ring, r20.6, w0.5, g0.125, b50
5180, -4021, TE, 1550, device, ring, r5.4, w0.5, g0.102, b50
4330, -3341, TE, 1550, device, ring, r38.9, w0.5, g0.128, b50
3650, -3851, TE, 1550, device, ring, r16.4, w0.5, g0.135, b50
4330, -2831, TE, 1550, device, ring, r14.0, w0.5, g0.11, b50
4840, -3511, TE, 1550, device, ring, r49.4, w0.5, g0.132, b50
4840, -4021, TE, 1550, device, ring, r41.9, w0.5, g0.151, b50
4840, -2831, TE, 1550, device, ring, r35.3, w0.5, g0.101, b50
4670, -3001, TE, 1550, device, ring, r6.6, w0.5, g0.107, b50
4500, -3171, TE, 1550, device, ring, r49.5, w0.5, g0.156, b50
4330, -3001, TE, 1550, device, ring, r23.8, w0.5, g0.109, b50
4160, -4021, TE, 1550, device, ring, r30.8, w0.5, g0.111, b50
3990, -3341, TE, 1550, device, ring, r14.7, w0.5, g0.176, b50
3820, -4361, TE, 1550, device, ring, r33.6, w0.5, g0.103, b50
4160, -3511, TE, 1550, device, ring, r17.2, w0.5, g0.166, b50
3990, -4191, TE, 1550, device, ring, r33.8, w0.5, g0.141, b50
5180, -4191, TE, 1550, device, ring, r16.2, w0.5, g0.106, b50
3650, -3511, TE, 1550, device, ring, r20.2, w0.5, g0.1, b50
3820, -4021, TE, 1550, device, ring, r7.9, w0.5, g0.168, b50
3820, -3001, TE, 1550, device, ring, r24.6, w0.5, g0.126, b50
4840, -3851, TE, 1550, device, ring, r28.1, w0.5, g0.11, b50
4840, -3341, TE, 1550, device, ring, r21.9, w0.5, g0.112, b50
3990, -4021, TE, 1550, device, ring, r10.4, w0.5, g0.122, b50
3650, -2831, TE, 1550, device, ring, r44.9, w0.5, g0.151, b50
5010, -3851, TE, 1550, device, ring, r16.4, w0.5, g0.112, b50
5180, -3511, TE, 1550, device, ring, r47.6, w0.5, g0.138, b50
5010, -3001, TE, 1550, device, ring, r28.7, w0.5, g0.154, b50
3820, -3511, TE, 1550, device, ring, r11.4, w0.5, g0.172, b50
4500, -3341, TE, 1550, device, ring, r30.5, w0.5, g0.161, b50
4840, -4191, TE, 1550, device, ring, r17.0, w0.5, g0.13, b50
4500, -3681, TE, 1550, device, ring, r39.5, w0.5, g0.119, b50
5010, -4361, TE, 1550, device, ring, r24.1, w0.5, g0.146, b50
5180, -3171, TE, 1550, device, ring, r13.7, w0.5, g0.137, b50
3820, -3681, TE, 1550, device, ring, r25.8, w0.5, g0.175, b50
3820, -2831, TE, 1550, device, ring, r41.2, w0.5, g0.167, b50
4670, -3341, TE, 1550, device, ring, r32.6, w0.5, g0.112, b50
3990, -3171, TE, 1550, device, ring, r7.9, w0.5, g0.168, b50
3990, -2831, TE, 1550, device, ring, r43.6, w0.5, g0.152, b50
4500, -4191, TE, 1550, device, ring, r23.6, w0.5, g0.178, b50
4670, -3171, TE, 1550, device, ring, r32.1, w0.5, g0.102, b50
4500, -4361, TE, 1550, device, ring, r36.6, w0.5, g0.105, b50
4160, -4191, TE, 1550, device, ring, r33.9, w0.5, g0.163, b50
4160, -3681, TE, 1550, device, ring, r12.5, w0.5, g0.126, b50
4500, -3511, TE, 1550, device, ring, r6.7, w0.5, g0.141, b50
3650, -3001, TE, 1550, device, ring, r25.8, w0.5, g0.162, b50
4330, -3511, TE, 1550, device, ring, r49.6, w0.5, g0.163, b50
5010, -3171, TE, 1550, device, ring, r8.9, w0.5, g0.144, b50
5180, -2831, TE, 1550, device, ring, r11.5, w0.5, g0.109, b50
4500, -2831, TE, 1550, device, ring, r16.2, w0.5, g0.114, b50
4160, -3341, TE, 1550, device, ring, r29.1, w0.5, g0.101, b50
5010, -3341, TE, 1550, device, ring, r16.5, w0.5, g0.165, b50
5010, -3511, TE, 1550, device, ring, r44.1, w0.5, g0.162, b50
4330, -4361, TE, 1550, device, ring, r34.1, w0.5, g0.138, b50
4500, -3001, TE, 1550, device, ring, r36.4, w0.5, g0.127, b50
3990, -4361, TE, 1550, device, ring, r8.9, w0.5, g0.1, b50
3820, -3851, TE, 1550, device, ring, r6.1, w0.5, g0.147, b50
3990, -3511, TE, 1550, device, ring, r41.0, w0.5, g0.11, b50
4670, -2831, TE, 1550, device, ring, r15.6, w0.5, g0.126, b50
4310, 3438, TE, 1550, ybranch, inverse, 3
4923, 3822, TE, 1550, ybranch, inverse, 11
4310, 3628, TE, 1550, ybranch, inverse, 2
4310, 3827, TE, 1550, ybranch, inverse, 1
4923, 3434, TE, 1550, ybranch, inverse, 13
4609, 3430, TE, 1550, ybranch, inverse, 9
4923, 4023, TE, 1550, ybranch, inverse, 10
4310, 3243, TE, 1550, ybranch, inverse, 4
4923, 3623, TE, 1550, ybranch, inverse, 12
4923, 3237, TE, 1550, ybranch, inverse, 14
4606, 3827, TE, 1550, ybranch, inverse, 6
4606, 3623, TE, 1550, ybranch, inverse, 7
4309, 4021, TE, 1550, cutback, ybranch, inverse
4606, 4021, TE, 1550, cutback, ybranch, inverse, 1
-5442, 2980, TE, 1550, device, AlignmentRotation, comment
-5228, 2980, TE, 1310, device, AlignmentRotation, comment

% X-coord, Y-coord, deviceID, padName, params 

% X-coord, Y-coord, recipeID, params 
-5570, 3692, ST2ST, SiEPICfabZEP, comment
-5570, 3819, ST2ST, SiEPICfabZEP, comment
-5570, 3946, ST2ST, SiEPICfabZEP, comment
-5570, 4073, ST2ST, SiEPICfabZEP, comment
-5570, 4200, ST2ST, SiEPICfabZEP, comment
-5570, 4327, ST2ST, SiEPICfabZEP, comment
-5570, 4454, ST2ST, SiEPICfabZEP, comment
-5570, 4581, ST2ST, SiEPICfabZEP, comment
